    SN,Loan_ID,Name,Trans_score,Urban,Gender,Age,CoapplicantIncome,Dependents,Self_Employed,Credit_History,ApplicantIncome,Loan_Status
5328,15641490,Windsor,850,Rural,Female,25,69385.17,2,1,0,87834.24,0
5329,15680234,Bray,667,Semiurban,Male,27,138032.15,1,1,0,166317.71,0
5330,15592230,Seleznyov,620,Rural,Male,41,0,2,1,1,137309.06,0
5331,15626212,Wark,616,Semiurban,Male,29,0,1,1,1,166984.44,0
5332,15700627,Y?,637,Urban,Female,46,143500.82,1,1,0,166996.46,1
5333,15782641,Brown,710,Rural,Female,29,119670.18,1,1,0,188022.44,0
5334,15784445,Huang,717,Rural,Male,33,99106.73,1,0,0,194467.23,0
5335,15813681,Zito,786,Semiurban,Male,24,120135.55,2,1,1,125449.47,0
5336,15596649,Bailey,651,Urban,Female,39,0,1,1,0,137452.57,0
5337,15700460,Allnutt,530,Urban,Female,55,120905.03,1,0,1,123475.88,1
5338,15724076,Christie,815,Urban,Female,57,0,3,0,0,38941.44,1
5339,15784000,Pope,715,Rural,Female,34,102277.52,1,0,0,177852.57,1
5340,15733966,Johnstone,496,Semiurban,Female,55,125292.53,1,1,1,31532.96,1
5341,15612667,Bird,680,Rural,Male,42,0,1,1,0,136377.21,0
5342,15654025,Jones,646,Urban,Female,51,101629.3,1,0,0,130541.1,0
5343,15589431,Pedder,807,Urban,Male,47,171937.27,1,1,1,65636.92,0
5344,15578238,Calabrese,727,Urban,Male,47,0,2,1,0,193305.35,0
5345,15566269,Chialuka,787,Semiurban,Male,25,0,2,1,0,47307.9,0
5346,15639217,McKenzie,806,Rural,Male,34,0,2,0,0,100809.99,0
5347,15688644,Holloway,603,Rural,Male,31,129743.75,1,1,0,109145.2,0
5348,15662426,Tang,649,Semiurban,Male,32,0,1,0,1,91167.19,1
5349,15720511,Byrne,547,Rural,Male,41,151191.31,1,1,0,175295.89,1
5350,15567246,Selwyn,684,Urban,Male,32,102630.13,2,1,1,127433.47,0
5351,15647965,Genovese,477,Semiurban,Female,57,114023.64,2,1,1,71167.17,1
5352,15679048,Koger,558,Rural,Male,41,124227.14,1,1,1,111184.67,0
5353,15675749,Baranov,695,Semiurban,Female,23,0,2,1,1,141756.32,0
5354,15782181,Greco,592,Semiurban,Male,35,80285.16,1,1,0,72678.75,1
5355,15795738,Owens,789,Urban,Male,31,175477.15,1,1,1,172832.9,0
5356,15773751,Y?,597,Semiurban,Female,29,132144.35,1,1,0,158086.33,0
5357,15655436,Kendall,839,Semiurban,Male,47,136911.07,1,1,1,168184.62,1
5358,15691396,Ko,405,Urban,Male,31,133299.67,2,1,1,72950.14,0
5359,15796958,Tang,658,Urban,Male,39,0,2,1,0,48378.4,0
5360,15801832,Lombardo,684,Rural,Male,42,117691,1,1,1,23135.65,1
5361,15661349,Perkins,633,Semiurban,Male,35,0,2,1,0,65675.47,0
5362,15719265,Feng,589,Rural,Male,46,0,2,1,0,170676.67,0
5363,15779985,Lo,750,Semiurban,Female,37,133199.71,2,1,1,27366.77,0
5364,15663410,Piccio,771,Semiurban,Male,51,135506.58,3,1,1,152479.64,1
5365,15704144,Mazzanti,812,Rural,Male,33,127154.14,2,0,1,105383.49,0
5366,15774104,Chukwualuka,539,Rural,Male,39,0,2,1,1,48189.94,0
5367,15812230,Elliot,670,Rural,Female,42,49508.79,3,1,1,100324.01,0
5368,15742848,Gratton,673,Rural,Male,41,0,1,1,1,65657.29,0
5369,15745326,Carandini,538,Rural,Female,62,75051.49,1,0,0,17682.02,1
5370,15674541,Robinson,575,Semiurban,Male,52,123925.23,1,0,0,111342.66,1
5371,15728564,Lo,682,Rural,Male,41,0,2,0,1,134158.09,1
5372,15580701,Ma,712,Urban,Male,33,153819.58,1,1,0,79176.09,1
5373,15688973,Vinogradova,598,Rural,Female,39,0,2,1,1,83103.46,0
5374,15709412,H?,776,Rural,Male,30,0,2,0,1,63908.86,0
5375,15607753,Alexandrova,606,Semiurban,Female,23,70417.79,1,0,1,90896.04,0
5376,15705352,Yang,686,Semiurban,Male,38,111484.88,1,1,1,76076.2,0
5377,15602500,Maslova,850,Urban,Male,38,146343.98,1,0,1,103902.11,0
5378,15672437,Buccho,642,Urban,Male,72,160541,2,1,1,142223.94,0
5379,15720968,Young,606,Rural,Male,27,130274.26,2,1,0,147533.09,0
5380,15730796,Barker,627,Semiurban,Female,21,98993.02,1,1,1,169156.64,0
5381,15768219,Sung,850,Semiurban,Male,36,0,2,1,0,141242.57,0
5382,15663883,Hansen,850,Urban,Male,32,141827.33,2,1,1,149458.73,0
5383,15589296,Brown,724,Rural,Female,40,110054.45,1,1,1,86950.72,0
5384,15586425,Lo Duca,579,Semiurban,Male,28,0,2,1,1,176925.69,0
5385,15679813,Ellis,727,Semiurban,Male,28,0,1,1,0,40357.39,0
5386,15681410,Korff,813,Rural,Female,36,98088.09,1,0,1,26687.22,1
5387,15668283,Gardiner,642,Urban,Male,48,118317.27,4,0,0,78702.98,1
5388,15624072,Kiernan,669,Semiurban,Male,22,0,2,1,0,176163.74,0
5389,15669664,Thompson,574,Semiurban,Male,54,99774.5,1,0,0,4896.11,1
5390,15682728,Mathews,774,Urban,Female,32,0,2,0,0,114899.13,0
5391,15573851,Macrossan,735,Semiurban,Female,38,0,3,0,0,92220.12,1
5392,15733661,Illingworth,639,Rural,Female,27,133806.54,2,1,0,6251.3,0
5393,15710012,Bowen,738,Semiurban,Male,44,0,2,1,0,43018.82,1
5394,15763327,Craig,835,Urban,Male,32,124993.29,2,1,1,27548.06,0
5395,15668853,Menhennitt,637,Rural,Female,44,157622.58,1,1,1,120454.2,0
5396,15639303,Moore,589,Rural,Male,48,126111.61,1,0,1,133961.19,0
5397,15691011,Shoebridge,591,Semiurban,Male,42,161651.37,2,1,1,131753.97,0
5398,15638513,Palermo,723,Semiurban,Female,40,142856.95,2,0,0,38019.74,0
5399,15648933,Reilly,831,Semiurban,Male,44,111100.98,1,1,1,28144.07,1
5400,15628904,Bowen,733,Urban,Male,35,102918.38,1,1,1,45959.86,0
5401,15644788,Fyodorov,731,Rural,Female,30,0,2,1,0,189528.72,0
5402,15598161,Clements,654,Rural,Male,47,0,2,1,0,170481.98,0
5403,15745624,McKenzie,828,Semiurban,Male,37,0,2,1,0,94845.45,0
5404,15733169,Craig,590,Semiurban,Male,22,125265.61,1,1,1,161253.08,0
5405,15801417,Iloerika,657,Semiurban,Male,37,82500.28,1,1,1,115260.72,0
5406,15592707,Dolgorukova,531,Rural,Female,64,175754.87,2,1,1,60721.4,0
5407,15593954,Eva,516,Rural,Female,47,109387.33,1,0,0,121365.45,0
5408,15714431,Yeh,561,Urban,Male,37,100443.36,2,0,1,101693.73,0
5409,15638257,P'an,682,Semiurban,Female,54,83102.72,2,1,1,54132.93,0
5410,15690939,Howe,575,Urban,Male,28,0,1,1,1,10666.05,0
5411,15723613,Jenkins,623,Semiurban,Female,28,0,2,1,0,41227.67,0
5412,15813640,Shih,642,Urban,Female,40,0,2,1,0,10712.82,0
5413,15707322,Nnamdi,779,Rural,Female,48,115290.27,1,0,0,98912.69,1
5414,15588918,Mitchell,671,Semiurban,Female,42,0,2,1,0,197202.48,0
5415,15600357,Findlay,495,Rural,Female,40,140197.71,2,1,0,150720.39,0
5416,15747014,Pisani,850,Semiurban,Female,28,105245.34,1,0,1,74780.13,0
5417,15809830,Belisario,630,Rural,Male,50,0,2,0,1,79377.45,0
5418,15662245,Pomeroy,588,Urban,Male,32,0,2,1,1,8763.87,0
5419,15651075,Ibrahimova,562,Semiurban,Male,35,142296.13,1,0,1,177112.7,0
5420,15594456,K?,740,Rural,Female,56,99097.33,1,1,1,85016.64,1
5421,15583462,Graham,695,Rural,Male,28,171069.39,2,1,1,88689.4,0
5422,15757661,Trevisano,589,Semiurban,Female,39,0,2,0,0,95985.64,0
5423,15729117,Trevisano,607,Semiurban,Female,31,102523.88,1,1,1,166792.71,0
5424,15749671,K?,794,Rural,Male,35,0,2,1,1,68730.91,0
5425,15566253,Manning,580,Semiurban,Male,44,143391.07,1,0,0,146891.07,1
5426,15595153,Tucker,644,Rural,Female,44,106022.73,2,0,0,148727.42,0
5427,15698572,Schaffer,636,Urban,Female,36,0,1,1,0,43134.58,0
5428,15674149,Esomchi,599,Urban,Male,36,128960.21,2,1,1,40318.33,0
5429,15623082,Ch'ang,507,Urban,Female,35,0,2,1,0,97633.93,0
5430,15797905,Walker,682,Urban,Female,48,0,2,1,0,65069.03,0
5431,15746028,Chu,714,Rural,Female,24,0,2,1,0,166335,0
5432,15582951,Crawford,696,Semiurban,Female,25,126442.59,1,1,0,121904.44,0
5433,15616471,Milne,599,Urban,Male,51,0,1,1,1,175235.99,0
5434,15641575,Anenechukwu,577,Semiurban,Male,37,127261.35,1,1,0,56185.05,0
5435,15638803,Donaldson,733,Rural,Female,32,0,2,1,0,131625.14,0
5436,15808283,Kelly,647,Rural,Female,33,0,1,1,0,152323.04,0
5437,15811200,Ts'ao,831,Semiurban,Female,34,0,2,0,0,165840.94,0
5438,15733476,Gonzalez,543,Semiurban,Male,30,73481.05,1,1,1,176692.65,0
5439,15633274,Tai,679,Semiurban,Male,34,160515.37,1,1,0,121904.14,0
5440,15582168,Muravyova,713,Rural,Female,61,149525.34,2,1,0,123663.63,0
5441,15807269,Milanesi,690,Semiurban,Male,43,166522.78,1,0,0,119644.59,1
5442,15602979,Lin,751,Semiurban,Male,29,135536.5,1,1,0,66825.33,0
5443,15660417,Lambert,613,Rural,Female,43,120481.69,1,0,0,94875.03,1
5444,15590199,Temple,701,Rural,Male,28,103421.32,1,0,1,76304.73,0
5445,15641794,Ridley,698,Semiurban,Male,33,135658.73,2,0,1,39755,0
5446,15779174,Young,451,Rural,Female,36,0,2,1,1,180142.42,0
5447,15785547,Slye,665,Semiurban,Male,28,191402.82,2,1,0,83238.4,0
5448,15795124,Pan,726,Semiurban,Male,50,94504.35,1,0,1,5078.9,0
5449,15718912,Hsueh,608,Semiurban,Female,44,126147.84,1,0,1,132424.69,1
5450,15592028,Roberts,549,Semiurban,Female,46,0,1,1,1,109057.56,0
5451,15580227,Moss,803,Rural,Male,33,0,2,1,0,115676.61,0
5452,15657830,Andrews,663,Urban,Male,43,87624.03,2,1,0,149401.33,0
5453,15798256,Takasuka,558,Rural,Female,45,153697.53,2,0,0,89891.4,1
5454,15643819,Dawson,714,Semiurban,Female,25,0,2,0,0,82500.84,0
5455,15754301,Bruche,704,Urban,Male,39,0,1,1,0,6416.92,0
5456,15726855,Oliver,805,Rural,Female,45,116585.97,1,1,0,189428.75,1
5457,15755225,Ryan,659,Urban,Male,34,134464.58,2,1,0,178833.34,0
5458,15725221,Sabbatini,738,Semiurban,Male,62,83008.31,1,1,1,42766.03,0
5459,15789055,Watt,635,Rural,Male,35,113635.16,1,1,0,90883.12,0
5460,15617507,Wilson,530,Rural,Female,36,0,2,1,0,80619.09,0
5461,15668894,Abramova,661,Semiurban,Male,41,122552.48,2,0,1,120646.4,0
5462,15589563,Purdy,531,Semiurban,Male,31,118899.45,2,0,0,41409.36,0
5463,15693162,Higgins,694,Semiurban,Female,29,99713.87,1,0,0,112317.89,0
5464,15750099,Marshall,731,Urban,Female,36,0,1,0,0,152128.36,0
5465,15795540,Reye,556,Semiurban,Female,36,134208.22,1,0,1,177670.57,0
5466,15794941,Chibueze,647,Rural,Female,41,85906.65,3,1,0,189159.97,0
5467,15611848,Kwemtochukwu,850,Semiurban,Male,32,137714.25,1,0,1,159403.68,0
5468,15581237,Biryukova,573,Rural,Male,33,160777.9,1,1,1,149536.15,0
5469,15738150,Chidozie,591,Semiurban,Male,45,0,2,1,1,155492.87,0
5470,15678571,Barber,723,Rural,Male,21,0,2,0,0,24847.02,0
5471,15736124,Thompson,617,Rural,Male,25,102585.88,2,1,1,115387.4,0
5472,15623202,Maslov,704,Rural,Female,39,102556.18,2,1,0,171971.25,1
5473,15804201,Jones,457,Urban,Male,42,126772.57,1,0,1,126106.4,0
5474,15596863,Chidumaga,787,Urban,Female,38,158373.23,1,1,1,28228.35,0
5475,15696277,Hs?,651,Rural,Female,34,0,2,1,0,138113.71,0
5476,15748608,Trentini,612,Semiurban,Male,42,141927.1,1,1,1,43018.98,0
5477,15723864,Lucas,828,Urban,Male,47,109876.82,2,1,0,83611.45,1
5478,15802390,Willoughby,724,Semiurban,Female,34,0,2,1,1,118863.38,0
5479,15774336,Jamieson,648,Semiurban,Male,44,111369.79,2,1,1,91947.74,0
5480,15648766,Robertson,569,Semiurban,Male,35,116969.35,1,0,0,94488.82,0
5481,15659094,Ojiofor,765,Semiurban,Female,34,136729.51,2,0,0,47058.21,0
5482,15606397,Cameron,577,Semiurban,Female,44,152086.15,1,0,1,44719.5,1
5483,15642619,Mayne,603,Rural,Male,46,0,2,1,0,174478.54,0
5484,15666032,Mancini,568,Semiurban,Male,28,127289.28,1,0,0,45611.51,0
5485,15595842,Paramor,748,Urban,Male,45,119852.01,1,0,0,73853.94,1
5486,15753837,Young,573,Rural,Male,38,0,2,1,1,196517.43,0
5487,15783882,Daly,771,Urban,Female,41,0,2,0,1,92914.67,0
5488,15799790,Carter,763,Rural,Male,35,0,1,1,1,31372.91,0
5489,15628155,Dike,410,Urban,Female,35,117183.74,1,1,1,109733.73,0
5490,15703778,Hughes,728,Urban,Male,33,129907.63,1,0,1,36083.96,0
5491,15722322,Green,655,Urban,Female,78,0,2,0,1,188435.38,0
5492,15639278,Chinomso,580,Urban,Female,36,145387.32,2,1,1,169963.2,1
5493,15568487,Gorshkov,712,Urban,Male,35,124616.23,1,1,1,69320.97,0
5494,15682084,Chinomso,680,Semiurban,Male,31,0,2,1,0,36145.53,0
5495,15642821,Ijendu,383,Semiurban,Female,48,95808.19,1,0,0,137702.01,1
5496,15601387,Yen,721,Urban,Male,35,0,2,1,0,71594.26,0
5497,15642515,Arcuri,620,Semiurban,Female,42,0,2,0,1,65565.92,0
5498,15710421,Baresi,774,Urban,Female,36,117152.3,1,0,0,101828.39,0
5499,15726774,Field,563,Rural,Male,35,106250.72,1,0,0,39546.32,0
5500,15649078,Christian,850,Urban,Female,27,111837.78,2,1,1,110805.79,0
5501,15641877,Ross,681,Semiurban,Male,47,97023.21,1,1,1,2168.13,0
5502,15796496,Trevisani,631,Urban,Female,31,137687.72,1,1,0,190067.12,0
5503,15815690,Akabueze,614,Semiurban,Female,40,113348.5,1,1,1,77789.01,0
5504,15631739,Dunn,704,Rural,Male,24,122109.78,1,1,1,127654.37,0
5505,15625584,Martin,786,Rural,Male,32,120452.4,2,0,0,79602.86,0
5506,15802466,Donaldson,534,Rural,Female,53,0,2,1,1,80619.17,0
5507,15697028,McClinton,590,Urban,Male,34,65812.35,2,0,1,160346.3,0
5508,15575759,Bentley,583,Semiurban,Female,40,54428.37,1,1,0,109638.78,1
5509,15567442,Ibezimako,656,Semiurban,Female,75,0,2,1,1,1276.87,0
5510,15746805,Thomson,597,Semiurban,Male,33,0,2,1,0,49374.82,0
5511,15636330,Ch'in,588,Semiurban,Female,48,143279.58,2,1,0,31580.8,1
5512,15714970,Holbrook,667,Semiurban,Male,32,103846.65,1,1,0,20560.69,0
5513,15653784,Solomina,627,Semiurban,Male,37,125190.86,1,0,1,84584.69,0
5514,15693543,McDonald,708,Rural,Female,33,0,2,0,1,15246.83,0
5515,15773283,Dennis,641,Urban,Male,65,38340.02,1,1,0,32607.77,1
5516,15742534,Faulk,527,Rural,Female,28,123802.98,2,1,1,155846.69,0
5517,15569878,Dale,592,Rural,Male,37,96651.03,1,1,1,3232.82,0
5518,15729454,Gorbunov,465,Semiurban,Male,33,0,2,1,0,177668.55,0
5519,15578375,Farrell,628,Rural,Male,39,0,2,0,0,134441.6,0
5520,15785559,De Luca,678,Urban,Male,43,133237.21,1,1,0,111032.79,1
5521,15649414,Walker,570,Urban,Female,61,142105.35,1,1,1,45214.04,0
5522,15701605,Forster,815,Rural,Male,37,166115.42,1,1,0,67208.3,0
5523,15686696,Brown,817,Urban,Female,37,81070.34,2,1,0,80985.88,0
5524,15625586,Monaldo,717,Rural,Male,35,0,1,1,1,167573.06,0
5525,15654975,Wu,641,Semiurban,Female,53,123835.52,2,0,1,160110.65,0
5526,15782993,Pan,624,Urban,Male,51,123401.43,2,1,1,127825.25,0
5527,15774382,Longo,579,Semiurban,Male,49,169377.31,1,1,1,123535.05,0
5528,15689602,Findlay,698,Rural,Male,38,130015.24,1,1,1,41595.3,0
5529,15756155,Fu,645,Rural,Male,32,0,2,0,1,97628.08,0
5530,15812647,Yin,691,Rural,Male,34,133936.04,2,1,0,91359.79,0
5531,15736043,Hamilton,638,Rural,Male,34,114543.27,1,1,1,97755.29,0
5532,15696744,Miller,705,Urban,Female,31,119794.67,1,0,0,182528.44,0
5533,15602572,Hsing,720,Urban,Male,33,0,2,1,1,142956.48,0
5534,15674765,Mitchell,553,Semiurban,Male,44,0,1,1,0,10789.3,0
5535,15678725,Chamberlin,658,Urban,Female,29,0,2,0,1,130461.09,0
5536,15694444,Buttenshaw,648,Urban,Female,32,157138.99,3,1,0,190994.48,1
5537,15795878,Anayochukwu,636,Urban,Male,45,0,2,1,1,159463.8,0
5538,15735346,Wallace,527,Urban,Female,41,136733.24,1,1,1,57589.29,0
5539,15687094,Calabresi,717,Urban,Female,28,82498.14,2,0,0,40437.67,0
5540,15790067,Sun,614,Urban,Male,39,151914.93,1,0,0,56459.45,0
5541,15605742,Tuan,737,Semiurban,Male,43,80090.93,1,1,0,39920,1
5542,15566740,Nazarova,587,Rural,Male,51,83739.32,1,0,1,148798.45,0
5543,15664897,Bryant,682,Urban,Female,35,181166.44,1,1,1,63737.19,1
5544,15585777,Pai,710,Semiurban,Male,38,130588.82,1,1,1,154997.64,0
5545,15650864,Power,507,Urban,Male,42,0,2,1,0,34777.23,0
5546,15806709,Hao,609,Semiurban,Male,33,94126.67,1,0,0,93718.16,0
5547,15633818,McMillan,786,Urban,Male,32,0,2,1,0,133112.41,0
5548,15713845,Merrett,688,Semiurban,Male,38,148045.68,1,1,0,175479.92,1
5549,15639662,Phillips,710,Semiurban,Male,38,0,2,1,0,96.27,0
5550,15567013,De Luca,779,Urban,Male,33,0,2,1,0,30804.68,0
5551,15777784,Tu,733,Urban,Female,44,168165.84,1,0,1,197193.49,0
5552,15800251,Elder,583,Semiurban,Female,26,72835.56,2,1,0,96792.15,0
5553,15651315,Dilke,627,Urban,Male,41,0,2,1,0,132719.8,0
5554,15651450,Panicucci,666,Semiurban,Male,31,123212.08,2,1,1,112157.31,0
5555,15784218,Mason,620,Urban,Male,38,0,2,1,1,38015.34,0
5556,15572398,Townsend,614,Urban,Female,39,0,2,1,1,164018.98,0
5557,15707962,Gunson,606,Urban,Male,40,119501.88,2,1,0,46774.94,0
5558,15705663,Milano,700,Urban,Female,39,144550.83,2,1,1,189664.43,0
5559,15645355,Macleod,677,Urban,Male,34,126729.41,1,1,1,26106.39,1
5560,15729557,Olisaemeka,850,Rural,Male,36,119984.07,1,1,0,191535.11,1
5561,15631436,Gleeson,564,Urban,Male,35,0,1,1,0,158937.55,0
5562,15583073,Martin,771,Urban,Female,56,0,1,1,1,25222.6,1
5563,15614361,Liao,620,Semiurban,Male,42,121490.05,1,1,1,29296.74,0
5564,15724684,Sung,610,Urban,Male,46,91897.8,1,1,0,54394.28,0
5565,15700083,Lai,609,Semiurban,Male,39,139443.75,2,1,0,9234.06,0
5566,15636541,Cartwright,683,Urban,Male,35,144961.97,1,0,1,26796.73,0
5567,15796015,Wu,633,Semiurban,Male,42,126041.02,1,0,1,11796.89,0
5568,15787222,Ch'in,676,Urban,Male,28,69459.05,2,1,1,128461.29,0
5569,15594270,Biryukov,693,Urban,Male,38,198338.77,2,1,1,14278.18,0
5570,15701524,Ting,709,Semiurban,Male,36,0,2,1,0,46811.77,0
5571,15645847,P'eng,569,Urban,Male,35,109196.66,3,1,0,109393.19,1
5572,15708867,Niu,684,Urban,Female,38,134168.5,3,1,0,3966.5,1
5573,15613140,Mellor,565,Urban,Male,34,0,1,1,1,63173.64,0
5574,15628893,Power,681,Urban,Male,29,0,1,1,0,66367.33,0
5575,15764073,Arcuri,503,Urban,Female,36,0,2,1,1,16274.67,0
5576,15782879,Lang,656,Urban,Male,40,0,2,1,1,180553.48,0
5577,15635964,Eve,566,Semiurban,Male,65,120100.41,1,1,0,107563.16,1
5578,15726087,Ch'in,592,Semiurban,Female,62,0,1,1,1,100941.57,0
5579,15726313,Napolitani,687,Urban,Female,50,0,2,1,0,110230.4,0
5580,15578073,Barker,686,Urban,Male,22,0,2,0,0,142331.85,0
5581,15786249,Whitfield,616,Urban,Male,30,0,2,1,0,199099.51,0
5582,15812850,Stradford,494,Semiurban,Male,67,0,2,1,1,85890.16,0
5583,15596972,Brownlow,534,Urban,Male,38,0,1,0,0,143938.27,0
5584,15620579,Dunn,695,Semiurban,Female,31,0,2,0,1,131644.41,0
5585,15768270,DeRose,579,Urban,Female,31,0,2,1,0,112395.98,0
5586,15656597,Wang,432,Semiurban,Male,38,135559.8,2,1,1,71856.3,0
5587,15699446,Hobbs,816,Semiurban,Female,25,150355.35,2,1,1,35770.84,0
5588,15615004,Anderson,730,Urban,Female,37,0,2,1,1,124364.63,0
5589,15704771,Ugochukwu,593,Urban,Female,35,133489.12,2,1,1,78101.29,0
5590,15588372,Kirsova,715,Urban,Female,37,105489.31,1,0,0,143096.49,1
5591,15681439,Tsou,775,Rural,Male,25,60205.2,2,1,0,14073.11,0
5592,15607509,Ozerova,539,Semiurban,Male,38,0,2,1,0,47388.41,0
5593,15670343,Li,576,Semiurban,Male,19,0,2,0,0,72306.07,0
5594,15597968,Fyans,617,Semiurban,Male,50,0,1,1,0,184839.7,1
5595,15658432,Freeman,688,Semiurban,Male,40,0,1,1,1,47886.44,0
5596,15616431,Chiu,608,Urban,Male,33,0,1,0,1,130474.03,0
5597,15796957,Iadanza,597,Semiurban,Male,35,0,3,0,1,73181.39,1
5598,15815552,Ferguson,670,Rural,Female,42,112333.63,1,1,1,65706.86,0
5599,15631871,Kelly,616,Urban,Female,57,116936.81,1,1,1,104379.36,0
5600,15635870,She,579,Semiurban,Female,50,117721.02,1,0,1,192146.63,1
5601,15596713,Christie,786,Semiurban,Male,37,165896.22,2,1,1,66977.68,0
5602,15684211,Creel,704,Semiurban,Female,44,153656.85,1,1,0,158742.81,0
5603,15760521,Thompson,796,Semiurban,Female,50,94164,1,1,1,189414.74,0
5604,15608408,Lazareva,598,Rural,Male,39,0,2,1,0,159130.32,0
5605,15804721,Boni,602,Semiurban,Male,49,191808.73,1,0,0,97640.2,0
5606,15730272,Evseev,619,Semiurban,Male,58,152199.33,1,1,1,86022.09,0
5607,15741988,Marino,492,Urban,Female,52,125396.24,1,1,0,10014.72,1
5608,15771728,Mackenzie,641,Rural,Male,41,104405.54,3,1,0,17384.21,0
5609,15605113,Sutherland,518,Semiurban,Female,27,133801.49,1,1,1,143315.57,0
5610,15661945,Nicolay,623,Urban,Female,40,0,3,1,0,31669.18,0
5611,15783816,Lori,733,Urban,Female,28,0,2,0,0,12761.16,0
5612,15721207,Piazza,625,Rural,Male,42,100047.33,1,1,0,93429.95,0
5613,15764072,Somerville,759,Semiurban,Female,31,109848.6,1,1,1,42012.55,0
5614,15689412,Christie,604,Urban,Female,32,127849.38,1,1,0,15798.7,0
5615,15798385,Grave,512,Urban,Female,46,0,2,1,1,56408.14,0
5616,15775339,Lori,520,Urban,Female,29,95947.76,1,1,0,4696.44,0
5617,15585256,Iloerika,805,Rural,Male,26,0,2,1,1,25042.1,0
5618,15797329,Muir,626,Rural,Male,43,137638.69,1,1,0,130442.08,1
5619,15780220,Pauley,656,Semiurban,Male,38,0,1,1,1,136521.82,0
5620,15648951,Kao,785,Rural,Male,41,0,2,1,1,199108.88,0
5621,15752409,Grant,553,Urban,Male,31,0,2,0,0,124596.63,0
5622,15807524,Chukwuma,569,Semiurban,Female,44,0,2,0,0,134394.78,0
5623,15766649,Vincent,670,Semiurban,Male,38,89416.99,1,0,0,144275.39,0
5624,15696812,Lazareva,586,Rural,Male,42,0,2,1,1,123410.23,0
5625,15581295,Ch'ien,617,Rural,Female,45,0,1,1,0,143298.06,0
5626,15663234,Bishop,508,Rural,Female,60,143262.04,1,1,1,129562.74,0
5627,15741417,Chibuzo,624,Semiurban,Female,35,119656.45,2,1,1,4595.05,0
5628,15695174,Chang,654,Semiurban,Male,29,132954.64,1,1,1,146715.07,0
5629,15665168,Calabrese,681,Semiurban,Female,44,105206.7,2,1,1,163558.36,0
5630,15601503,Tokaryev,578,Semiurban,Male,28,0,2,0,0,6947.09,0
5631,15706131,Logan,621,Urban,Female,37,83061.26,2,1,0,9170.54,0
5632,15782758,Ozerova,632,Semiurban,Male,40,147650.68,1,1,1,199674.83,0
5633,15591091,Goering,644,Urban,Male,44,73348.56,1,1,0,157166.79,1
5634,15715877,Lo,821,Semiurban,Male,28,0,2,1,0,46072.52,0
5635,15756918,Simmons,754,Rural,Female,38,0,2,0,0,3524.69,0
5636,15746662,Maduabuchim,568,Semiurban,Female,27,116320.68,1,0,1,45563.94,0
5637,15626679,Linger,584,Urban,Male,33,0,2,0,1,59103.13,0
5638,15793343,Yeh,549,Rural,Female,29,0,2,1,1,189558.44,0
5639,15576774,Stevenson,729,Semiurban,Female,38,0,2,0,0,45779.9,0
5640,15801316,Ifeatu,523,Semiurban,Male,61,66250.71,1,1,1,21859.06,0
5641,15800514,Kenechukwu,477,Urban,Female,24,95675.62,2,0,0,162699.7,1
5642,15662232,Learmonth,675,Rural,Male,42,92616.64,2,1,0,8567.18,0
5643,15737778,Dickson,782,Semiurban,Female,41,0,1,1,0,132943.88,0
5644,15782096,Volkova,616,Urban,Female,36,0,1,1,1,12916.32,1
5645,15783522,Mitchell,738,Semiurban,Female,37,100565.94,1,1,1,128799.86,0
5646,15785373,Wong,717,Semiurban,Female,42,190305.78,1,1,0,99347.8,1
5647,15756272,James,526,Urban,Female,35,118536.4,1,1,0,40980.87,1
5648,15615245,Shao,660,Semiurban,Male,19,127649.64,1,1,1,40368.65,0
5649,15600174,Walton,525,Rural,Male,35,165358.77,1,0,1,94738.54,0
5650,15752956,Stanley,629,Semiurban,Male,29,0,2,1,1,88842.8,0
5651,15644882,Watson,616,Semiurban,Female,36,78249.53,1,1,0,136934.91,0
5652,15766272,Folliero,521,Rural,Female,61,125193.96,1,1,1,109356.53,0
5653,15800620,Fitzgerald,691,Urban,Female,29,0,2,0,0,199635.93,0
5654,15569764,Garner,687,Rural,Female,41,154007.21,1,1,0,158408.23,0
5655,15747458,Folliero,677,Urban,Female,43,133214.88,2,1,1,95936.84,0
5656,15573171,Liao,695,Rural,Male,63,146202.93,1,1,1,126688.83,1
5657,15736769,Lucchesi,663,Urban,Female,27,0,2,1,0,150850.29,0
5658,15763381,Chan,496,Rural,Male,30,90963.49,1,0,1,27802,0
5659,15814430,Ma,747,Urban,Male,41,0,1,1,0,32430.94,1
5660,15638607,Nwabugwu,546,Semiurban,Female,52,0,1,1,0,137332.37,1
5661,15737133,P'eng,706,Urban,Male,68,114386.85,1,1,1,28601.68,0
5662,15613945,Andrews,472,Urban,Female,26,0,2,1,0,108411.66,0
5663,15659937,Otutodilinna,703,Urban,Female,40,0,2,0,1,122518.5,0
5664,15765287,Grant,850,Semiurban,Female,38,0,2,1,0,9015.07,0
5665,15661723,Abramovich,667,Urban,Male,71,137260.78,1,0,1,94433.08,1
5666,15766064,Komarova,559,Rural,Male,33,111060.05,2,1,0,110371.84,0
5667,15649616,Otutodilichukwu,636,Rural,Male,60,124447.73,1,1,1,141364.62,1
5668,15719017,Donaldson,672,Urban,Female,34,0,2,1,1,16245.25,0
5669,15720919,Duggan,667,Urban,Male,42,0,1,0,1,108348.94,1
